sequence,segment,bitrate_kbps,duration_s,size_bytes,psnr_y_db,source_file,sha256
DVB_VVC_UHD1_HFR,41,58015,0.96,6780476,,vvc_uhd1_hfr-ClosedGOP-3840x2160_100fps-SDR-60s-58Mbps.mp4#bytes=283474201-290254676,515d7e5b7a3bbb11ba6745f07720c94cbb7ef99ba9ccb97b790f0585f5028402
DVB_VVC_UHD1_HFR,42,58015,0.96,6781220,,vvc_uhd1_hfr-ClosedGOP-3840x2160_100fps-SDR-60s-58Mbps.mp4#bytes=290254677-297035896,42f7b3eeedda517a8b6cf585cfdcd5de0ea36a9375b4776502ab5f9deca0ee37
DVB_VVC_UHD1_HFR,43,58015,0.96,6931247,,vvc_uhd1_hfr-ClosedGOP-3840x2160_100fps-SDR-60s-58Mbps.mp4#bytes=297035897-303967143,c252ef63e9bc7800105237f53177e5d5223bb6ad593e9e7ea18c5b3f44e92429
DVB_VVC_UHD1_HFR,44,58015,0.96,6831240,,vvc_uhd1_hfr-ClosedGOP-3840x2160_100fps-SDR-60s-58Mbps.mp4#bytes=303967144-310798383,8925591cfeee50d5d729c3a50c6b95b2a09aabdebc9421aa099d5c65ae43a788
DVB_VVC_UHD1_HFR,45,58015,0.96,6956456,,vvc_uhd1_hfr-ClosedGOP-3840x2160_100fps-SDR-60s-58Mbps.mp4#bytes=310798384-317754839,42d8ceebbe60813ff0f06b1144b69e1b039eb4f43bbad8a72c983cfd62fa524e
DVB_VVC_UHD1_HFR,46,58015,0.96,7033886,,vvc_uhd1_hfr-ClosedGOP-3840x2160_100fps-SDR-60s-58Mbps.mp4#bytes=317754840-324788725,bea8bd7dbb9ecd52d18313c374fbd298e1b0fd510aafd4879357019abcd9ed32
DVB_VVC_UHD1_HFR,47,58015,0.96,7205522,,vvc_uhd1_hfr-ClosedGOP-3840x2160_100fps-SDR-60s-58Mbps.mp4#bytes=324788726-331994247,12b04fad8406ebf61f26f10d7f313b361bd1c52618ee129bc995118dba267e37
DVB_VVC_UHD1_HFR,48,58015,0.96,7093329,,vvc_uhd1_hfr-ClosedGOP-3840x2160_100fps-SDR-60s-58Mbps.mp4#bytes=331994248-339087576,239188f4a2f75dcdcdb6f97571b539e3eaf233dd678e7c222a0563b97a5f8b79
DVB_VVC_UHD1_HFR,49,58015,0.96,7005084,,vvc_uhd1_hfr-ClosedGOP-3840x2160_100fps-SDR-60s-58Mbps.mp4#bytes=339087577-346092660,520a4c92a80c521c1dc199d5f78d4d7fd1e86bc5a2a3326fac2a5295cf1ba9a1
DVB_VVC_UHD1_HFR,50,58015,0.96,6927176,,vvc_uhd1_hfr-ClosedGOP-3840x2160_100fps-SDR-60s-58Mbps.mp4#bytes=346092661-353019836,b1b41fa7360972cae44ca3dc6a496db8cd05de0343f92dc9dd2b4380aeb263f9
DVB_VVC_UHD1_HFR,51,58015,0.96,6838759,,vvc_uhd1_hfr-ClosedGOP-3840x2160_100fps-SDR-60s-58Mbps.mp4#bytes=353019837-359858595,40dd624a25404fa4b4afafcc506e6a3e018aab802b4b1f2ec867fb52d3f9aea7
DVB_VVC_UHD1_HFR,52,58015,0.96,6872263,,vvc_uhd1_hfr-ClosedGOP-3840x2160_100fps-SDR-60s-58Mbps.mp4#bytes=359858596-366730858,ac58e645d640b4825c9d18d58a06e7add0736b7b5b416108d3c9bb02c0fc3eaf
DVB_VVC_UHD1_HFR,53,58015,0.96,6957102,,vvc_uhd1_hfr-ClosedGOP-3840x2160_100fps-SDR-60s-58Mbps.mp4#bytes=366730859-373687960,24c8c93d30b5ff1871cfd864e23fcb565d3889342a287b05a976c2ff72428b4d
DVB_VVC_UHD1_HFR,54,58015,0.96,7177683,,vvc_uhd1_hfr-ClosedGOP-3840x2160_100fps-SDR-60s-58Mbps.mp4#bytes=373687961-380865643,d36bf4bbb3406e0cd8a0b518fc2dc672c3c5dfb28c11500635ce0a3bd53898d1
DVB_VVC_UHD1_HFR,55,58015,0.96,7186199,,vvc_uhd1_hfr-ClosedGOP-3840x2160_100fps-SDR-60s-58Mbps.mp4#bytes=380865644-388051842,8f668f24843e273a007a3e134c69544d19ab801ebe84b3d65071a0a75aa805f7
DVB_VVC_UHD1_HFR,56,58015,0.96,7206128,,vvc_uhd1_hfr-ClosedGOP-3840x2160_100fps-SDR-60s-58Mbps.mp4#bytes=388051843-395257970,47ba8c8981db51bdfcbf04828fcc80fb701724782010cada9945f9945bb85a5c
DVB_VVC_UHD1_HFR,57,58015,0.96,6728642,,vvc_uhd1_hfr-ClosedGOP-3840x2160_100fps-SDR-60s-58Mbps.mp4#bytes=395257971-401986612,6a428a8bffc8b2f9a2a85b69fe32e33d7c88923ca6228d25e6463483a8b97779
DVB_VVC_UHD1_HFR,58,58015,0.96,6705513,,vvc_uhd1_hfr-ClosedGOP-3840x2160_100fps-SDR-60s-58Mbps.mp4#bytes=401986613-408692125,3e691ea3d862cc9ee7a83f5d59ffbd7678d1502d2b595b6888837b04a8c89887
DVB_VVC_UHD1_HFR,59,58015,0.96,6628877,,vvc_uhd1_hfr-ClosedGOP-3840x2160_100fps-SDR-60s-58Mbps.mp4#bytes=408692126-415321002,77343c52c189027be9b03922ed1b289440bb0f35a13f2f5d4dc3d36d56229eed
DVB_VVC_UHD1_HFR,60,58015,0.96,6737177,,vvc_uhd1_hfr-ClosedGOP-3840x2160_100fps-SDR-60s-58Mbps.mp4#bytes=415321003-422058179,c3e4c61f6492b6da32c327245ae45da7e32983689288896e5eeac3ad74b6afa8
DVB_VVC_UHD1_HFR,61,58015,0.96,7035568,,vvc_uhd1_hfr-ClosedGOP-3840x2160_100fps-SDR-60s-58Mbps.mp4#bytes=422058180-429093747,238ea1f47314c700be40467792dfda747e0136dc84c9c4360c0ffd850f650f94
DVB_VVC_UHD1_HFR,62,58015,0.79,6079590,,vvc_uhd1_hfr-ClosedGOP-3840x2160_100fps-SDR-60s-58Mbps.mp4#bytes=429093748-435173337,8c1ebd614de857df51d521b7be2191b846b08ddab066a2abe6d7b7cd818059c9
